sample_date_num,nhs_name,variant,prob,sample_date
18297,South East,B,0.48726553098041947,2020-02-05
18298,South East,B,0.48054139740292046,2020-02-06
18299,South East,B,0.4736641128867761,2020-02-07
18300,South East,B,0.46663119042090634,2020-02-08
18301,South East,B,0.45944048356108363,2020-02-09
18302,South East,B,0.45209025007493087,2020-02-10
18303,South East,B,0.44457921964904656,2020-02-11
18304,South East,B,0.4369066651349454,2020-02-12
18305,South East,B,0.4290724766342477,2020-02-13
18306,South East,B,0.4210772375325459,2020-02-14
18307,South East,B,0.4129223013895999,2020-02-15
18308,South East,B,0.4046098683864188,2020-02-16
18309,South East,B,0.39614305982438386,2020-02-17
18310,South East,B,0.38752598897649493,2020-02-18
18311,South East,B,0.37876382641614414,2020-02-19
18312,South East,B,0.369862857805877,2020-02-20
18313,South East,B,0.36083053202952015,2020-02-21
18314,South East,B,0.3516754975082733,2020-02-22
18315,South East,B,0.3424076245668261,2020-02-23
18316,South East,B,0.3330380118198817,2020-02-24
18317,South East,B,0.32357897474099684,2020-02-25
18318,South East,B,0.3140440148593689,2020-02-26
18319,South East,B,0.30444776840687726,2020-02-27
18320,South East,B,0.2948059337029953,2020-02-28
18321,South East,B,0.2851351771091248,2020-02-29
18322,South East,B,0.2754530179906966,2020-03-01
18323,South East,B,0.2657776937735425,2020-03-02
18324,South East,B,0.2561280068443084,2020-03-03
18325,South East,B,0.24652315569303945,2020-03-04
18326,South East,B,0.23698255329760373,2020-03-05
18327,South East,B,0.22752563627243869,2020-03-06
18328,South East,B,0.21817166871861549,2020-03-07
18329,South East,B,0.208939544993354,2020-03-08
18330,South East,B,0.19984759574633829,2020-03-09
18331,South East,B,0.19091340153707467,2020-03-10
18332,South East,B,0.18215361815081543,2020-03-11
18333,South East,B,0.17358381737834883,2020-03-12
18334,South East,B,0.16521834653426784,2020-03-13
18335,South East,B,0.15707020938393876,2020-03-14
18336,South East,B,0.14915097046195955,2020-03-15
18337,South East,B,0.14147068402879898,2020-03-16
18338,South East,B,0.13403784816311054,2020-03-17
18339,South East,B,0.12685938375937628,2020-03-18
18340,South East,B,0.11994063752510466,2020-03-19
18341,South East,B,0.11328540747477142,2020-03-20
18342,South East,B,0.10689598891868078,2020-03-21
18343,South East,B,0.10077323855663937,2020-03-22
18344,South East,B,0.09491665401442308,2020-03-23
18345,South East,B,0.08932446600461265,2020-03-24
18346,South East,B,0.08399374024588305,2020-03-25
18347,South East,B,0.0789204863251608,2020-03-26
18348,South East,B,0.0740997708208127,2020-03-27
18349,South East,B,0.06952583220590448,2020-03-28
18350,South East,B,0.06519219530152083,2020-03-29
18351,South East,B,0.061091783334459464,2020-03-30
18352,South East,B,0.057217025955787926,2020-03-31
18353,South East,B,0.05355996188306011,2020-04-01
18354,South East,B,0.05011233512788999,2020-04-02
18355,South East,B,0.04686568405289187,2020-04-03
18356,South East,B,0.04381142276091926,2020-04-04
18357,South East,B,0.04094091455045198,2020-04-05
18358,South East,B,0.03824553737133019,2020-04-06
18359,South East,B,0.035716741383883255,2020-04-07
18360,South East,B,0.03334609886236765,2020-04-08
18361,South East,B,0.03112534679203796,2020-04-09
18362,South East,B,0.02904642259045411,2020-04-10
18363,South East,B,0.027101493440575237,2020-04-11
18364,South East,B,0.025282979758878745,2020-04-12
18365,South East,B,0.023583573339325883,2020-04-13
18366,South East,B,0.021996250716554453,2020-04-14
18367,South East,B,0.020514282282128017,2020-04-15
18368,South East,B,0.01913123766868457,2020-04-16
18369,South East,B,0.017840987890783505,2020-04-17
18370,South East,B,0.01663770470022733,2020-04-18
18371,South East,B,0.01551585757940494,2020-04-19
18372,South East,B,0.014470208760233036,2020-04-20
18373,South East,B,0.0134958066197605,2020-04-21
18374,South East,B,0.012587977767391085,2020-04-22
18375,South East,B,0.011742318103693979,2020-04-23
18376,South East,B,0.01095468309744604,2020-04-24
18377,South East,B,0.01022117749624927,2020-04-25
18378,South East,B,0.009538144657033565,2020-04-26
18379,South East,B,0.008902155656109908,2020-04-27
18380,South East,B,0.008309998314229036,2020-04-28
18381,South East,B,0.007758666250293927,2020-04-29
18382,South East,B,0.007245348057897557,2020-04-30
18383,South East,B,0.006767416681598596,2020-05-01
18384,South East,B,0.006322419054666307,2020-05-02
18385,South East,B,0.005908066046775366,2020-05-03
18386,South East,B,0.005522222758647493,2020-05-04
18387,South East,B,0.005162899190761143,2020-05-05
18388,South East,B,0.004828241304823802,2020-05-06
18389,South East,B,0.004516522489570319,2020-05-07
18390,South East,B,0.0042261354364705695,2020-05-08
18391,South East,B,0.003955584425965314,2020-05-09
18392,South East,B,0.0037034780207745805,2020-05-10
18393,South East,B,0.003468522159524399,2020-05-11
18394,South East,B,0.0032495136413103476,2020-05-12
18395,South East,B,0.003045333989767379,2020-05-13
18396,South East,B,0.002854943683660495,2020-05-14
18397,South East,B,0.002677376739876109,2020-05-15
18398,South East,B,0.002511735633913015,2020-05-16
18399,South East,B,0.0023571865424882473,2020-05-17
18400,South East,B,0.0022129548926347973,2020-05-18
18401,South East,B,0.0020783212016333677,2020-05-19
18402,South East,B,0.0019526171922489208,2020-05-20
18403,South East,B,0.0018352221680044396,2020-05-21
18404,South East,B,0.0017255596335895105,2020-05-22
18405,South East,B,0.0016230941459470774,2020-05-23
18406,South East,B,0.0015273283820880232,2020-05-24
18407,South East,B,0.0014378004102327483,2020-05-25
18408,South East,B,0.0013540811514580425,2020-05-26
18409,South East,B,0.0012757720196240766,2020-05-27
18410,South East,B,0.0012025027279611048,2020-05-28
18411,South East,B,0.0011339292513003732,2020-05-29
18412,South East,B,0.001069731933532274,2020-05-30
18413,South East,B,0.0010096137304625161,2020-05-31
18414,South East,B,9.532985788093348e-4,2020-06-01
18415,South East,B,9.005298826392707e-4,2020-06-02
18416,South East,B,8.5106910907298e-4,2020-06-03
18417,South East,B,8.046944856048531e-4,2020-06-04
18418,South East,B,7.611997918694649e-4,2020-06-05
18419,South East,B,7.203932391538357e-4,2020-06-06
18420,South East,B,6.820964313967423e-4,2020-06-07
18421,South East,B,6.461434018349067e-4,2020-06-08
18422,South East,B,6.123797198514446e-4,2020-06-09
18423,South East,B,5.806616629545837e-4,2020-06-10
18424,South East,B,5.508554491651833e-4,2020-06-11
18425,South East,B,5.228365254209893e-4,2020-06-12
18426,South East,B,4.964889079140264e-4,2020-06-13
18427,South East,B,4.717045705667976e-4,2020-06-14
18428,South East,B,4.4838287812317535e-4,2020-06-15
18429,South East,B,4.2643006058234144e-4,2020-06-16
18430,South East,B,4.0575872593990334e-4,2020-06-17
18431,South East,B,3.862874084198333e-4,2020-06-18
18432,South East,B,3.679401495856594e-4,2020-06-19
18433,South East,B,3.506461099096886e-4,2020-06-20
18434,South East,B,3.343392085562792e-4,2020-06-21
18435,South East,B,3.18957789299839e-4,2020-06-22
18436,South East,B,3.044443106511907e-4,2020-06-23
18437,South East,B,2.907450584080663e-4,2020-06-24
18438,South East,B,2.77809878977243e-4,2020-06-25
18439,South East,B,2.6559193193821066e-4,2020-06-26
18440,South East,B,2.5404746043162363e-4,2020-06-27
18441,South East,B,2.4313557806095984e-4,2020-06-28
18442,South East,B,2.3281807109319354e-4,2020-06-29
18443,South East,B,2.2305921483458654e-4,2020-06-30
18444,South East,B,2.1382560314124935e-4,2020-07-01
18445,South East,B,2.050859901015844e-4,2020-07-02
18446,South East,B,1.968111429993202e-4,2020-07-03
18447,South East,B,1.8897370573222369e-4,2020-07-04
18448,South East,B,1.8154807192294532e-4,2020-07-05
18449,South East,B,1.7451026701522984e-4,2020-07-06
18450,South East,B,1.678378387013201e-4,2020-07-07
18451,South East,B,1.6150975507497108e-4,2020-07-08
18452,South East,B,1.555063099494548e-4,2020-07-09
18453,South East,B,1.4980903482158305e-4,2020-07-10
18454,South East,B,1.4440061700119654e-4,2020-07-11
18455,South East,B,1.392648234611989e-4,2020-07-12
18456,South East,B,1.343864299961124e-4,2020-07-13
18457,South East,B,1.2975115530757797e-4,2020-07-14
18458,South East,B,1.2534559966337987e-4,2020-07-15
18459,South East,B,1.21157187802634e-4,2020-07-16
18460,South East,B,1.1717411578384987e-4,2020-07-17
18461,South East,B,1.1338530149488273e-4,2020-07-18
18462,South East,B,1.0978033856441597e-4,2020-07-19
18463,South East,B,1.0634945343367754e-4,2020-07-20
18464,South East,B,1.0308346536478138e-4,2020-07-21
18465,South East,B,9.997374917841044e-5,2020-07-22
18466,South East,B,9.701220052871448e-5,2020-07-23
18467,South East,B,9.419120353730814e-5,2020-07-24
18468,South East,B,9.150360062123488e-5,2020-07-25
18469,South East,B,8.894266436182612e-5,2020-07-26
18470,South East,B,8.650207127252195e-5,2020-07-27
18471,South East,B,8.417587733408478e-5,2020-07-28
18472,South East,B,8.195849517525183e-5,2020-07-29
18473,South East,B,7.984467278577931e-5,2020-07-30
18474,South East,B,7.782947365713476e-5,2020-07-31
18475,South East,B,7.590825825379929e-5,2020-08-01
18476,South East,B,7.407666672529748e-5,2020-08-02
18477,South East,B,7.233060277576444e-5,2020-08-03
18478,South East,B,7.066621861406712e-5,2020-08-04
18479,South East,B,6.907990091329444e-5,2020-08-05
18480,South East,B,6.756825771384194e-5,2020-08-06
18481,South East,B,6.612810620936079e-5,2020-08-07
18482,South East,B,6.475646135957144e-5,2020-08-08
18483,South East,B,6.345052527834146e-5,2020-08-09
18484,South East,B,6.220767734956714e-5,2020-08-10
18485,South East,B,6.102546502726536e-5,2020-08-11
18486,South East,B,5.9901595279911404e-5,2020-08-12
18487,South East,B,5.883392664246111e-5,2020-08-13
18488,South East,B,5.782046184269717e-5,2020-08-14
18489,South East,B,5.685934097154257e-5,2020-08-15
18490,South East,B,5.594883516982571e-5,2020-08-16
18491,South East,B,5.5087340806639355e-5,2020-08-17
18492,South East,B,5.4273374126968785e-5,2020-08-18
18493,South East,B,5.350556634865111e-5,2020-08-19
18494,South East,B,5.278265919098351e-5,2020-08-20
18495,South East,B,5.210350081946662e-5,2020-08-21
18496,South East,B,5.146704219321359e-5,2020-08-22
18497,South East,B,5.0872333803538755e-5,2020-08-23
18498,South East,B,5.031852279412527e-5,2020-08-24
18499,South East,B,4.98048504550174e-5,2020-08-25
18500,South East,B,4.93306500844631e-5,2020-08-26
18501,South East,B,4.8895345214386955e-5,2020-08-27
18502,South East,B,4.849844819699614e-5,2020-08-28
18503,South East,B,4.8139559151731455e-5,2020-08-29
18504,South East,B,4.7818365273500766e-5,2020-08-30
18505,South East,B,4.753464050484403e-5,2020-08-31
18506,South East,B,4.728824557644449e-5,2020-09-01
18507,South East,B,4.707912842218066e-5,2020-09-02
18508,South East,B,4.6907324976771354e-5,2020-09-03
18509,South East,B,4.6772960365959634e-5,2020-09-04
18510,South East,B,4.6676250501176434e-5,2020-09-05
18511,South East,B,4.6617504092698225e-5,2020-09-06
18512,South East,B,4.6597125097491625e-5,2020-09-07
18513,South East,B,4.661561562023594e-5,2020-09-08
18514,South East,B,4.667357928843735e-5,2020-09-09
18515,South East,B,4.67717251251164e-5,2020-09-10
18516,South East,B,4.6910871945273786e-5,2020-09-11
18517,South East,B,4.7091953305226744e-5,2020-09-12
18518,South East,B,4.731602303698403e-5,2020-09-13
18519,South East,B,4.758426140308631e-5,2020-09-14
18520,South East,B,4.7897981910823265e-5,2020-09-15
18521,South East,B,4.825863882842179e-5,2020-09-16
18522,South East,B,4.866783544975473e-5,2020-09-17
18523,South East,B,4.9127333158290356e-5,2020-09-18
18524,South East,B,4.963906134547599e-5,2020-09-19
18525,South East,B,5.0205128243509126e-5,2020-09-20
18526,South East,B,5.082783273751674e-5,2020-09-21
18527,South East,B,5.150967722758398e-5,2020-09-22
18528,South East,B,5.2253381616884756e-5,2020-09-23
18529,South East,B,5.306189850836594e-5,2020-09-24
18530,South East,B,5.393842969916464e-5,2020-09-25
18531,South East,B,5.488644406913567e-5,2020-09-26
18532,South East,B,5.5909696967761285e-5,2020-09-27
18533,South East,B,5.7012251212271514e-5,2020-09-28
18534,South East,B,5.8198499819268846e-5,2020-09-29
18535,South East,B,5.947319060262063e-5,2020-09-30
18536,South East,B,6.0841452782114484e-5,2020-10-01
18537,South East,B,6.23088257605988e-5,2020-10-02
18538,South East,B,6.388104954410883e-5,2020-10-03
18539,South East,B,6.556332142142199e-5,2020-10-04
18540,South East,B,6.736094562187404e-5,2020-10-05
18541,South East,B,6.92795706597701e-5,2020-10-06
18542,South East,B,7.132519758097526e-5,2020-10-07
18543,South East,B,7.350418708693264e-5,2020-10-08
18544,South East,B,7.58232651753528e-5,2020-10-09
18545,South East,B,7.828952688566023e-5,2020-10-10
18546,South East,B,8.091043768212405e-5,2020-10-11
18547,South East,B,8.369383194880744e-5,2020-10-12
18548,South East,B,8.664790800895669e-5,2020-10-13
18549,South East,B,8.97812190183345e-5,2020-10-14
18550,South East,B,9.310265901880871e-5,2020-10-15
18551,South East,B,9.66214433774832e-5,2020-10-16
18552,South East,B,1.0034708278032289e-4,2020-10-17
18553,South East,B,1.042893499010436e-4,2020-10-18
18554,South East,B,1.0845823783005347e-4,2020-10-19
18555,South East,B,1.128639093292739e-4,2020-10-20
18556,South East,B,1.1751663598233225e-4,2020-10-21
18557,South East,B,1.224267263423188e-4,2020-10-22
18558,South East,B,1.2760444224789807e-4,2020-10-23
18559,South East,B,1.33059902590516e-4,2020-10-24
18560,South East,B,1.3880297397827682e-4,2020-10-25
18561,South East,B,1.4484314796293774e-4,2020-10-26
18562,South East,B,1.5118940478184168e-4,2020-10-27
18563,South East,B,1.578500639213367e-4,2020-10-28
18564,South East,B,1.648326222346454e-4,2020-10-29
18565,South East,B,1.721435808446723e-4,2020-10-30
18566,South East,B,1.797882626254133e-4,2020-10-31
18567,South East,B,1.8777062267426962e-4,2020-11-01
18568,South East,B,1.960930548448368e-4,2020-11-02
18569,South East,B,2.047561980822181e-4,2020-11-03
18570,South East,B,2.1375874696008985e-4,2020-11-04
18571,South East,B,2.2309727142318198e-4,2020-11-05
18572,South East,B,2.3276605124762306e-4,2020-11-06
18573,South East,B,2.4275693109757386e-4,2020-11-07
18574,South East,B,2.530592022317881e-4,2020-11-08
18575,South East,B,2.636595168525091e-4,2020-11-09
18576,South East,B,2.74541840752187e-4,2020-11-10
18577,South East,B,2.8568744927370924e-4,2020-11-11
18578,South East,B,2.9707497064535845e-4,2020-11-12
18579,South East,B,3.0868047949096357e-4,2020-11-13
18580,South East,B,3.2047764178037765e-4,2020-11-14
18581,South East,B,3.324379107307026e-4,2020-11-15
18582,South East,B,3.44530771273036e-4,2020-11-16
18583,South East,B,3.567240287598739e-4,2020-11-17
18584,South East,B,3.6898413571631594e-4,2020-11-18
18585,South East,B,3.812765487476021e-4,2020-11-19
18586,South East,B,3.9356610631874155e-4,2020-11-20
18587,South East,B,4.0581741711411e-4,2020-11-21
18588,South East,B,4.179952481390411e-4,2020-11-22
18589,South East,B,4.300649016836928e-4,2020-11-23
18590,South East,B,4.4199257073797564e-4,2020-11-24
18591,South East,B,4.53745663396757e-4,2020-11-25
18592,South East,B,4.652930881637158e-4,2020-11-26
18593,South East,B,4.7660549376060197e-4,2020-11-27
18594,South East,B,4.8765545896711684e-4,2020-11-28
18595,South East,B,4.984176300375505e-4,2020-11-29
18596,South East,B,5.088688052454734e-4,2020-11-30
18597,South East,B,5.189879679921262e-4,2020-12-01
18598,South East,B,5.287562715853907e-4,2020-12-02
18599,South East,B,5.381569801906305e-4,2020-12-03
18600,South East,B,5.471753715282194e-4,2020-12-04
18601,South East,B,5.557986076294373e-4,2020-12-05
18602,South East,B,5.64015580368674e-4,2020-12-06
18603,South East,B,5.718167385895788e-4,2020-12-07
18604,South East,B,5.791939034754977e-4,2020-12-08
18605,South East,B,5.861400784282555e-4,2020-12-09
18606,South East,B,5.92649259164208e-4,2020-12-10
18607,South East,B,5.987162490680963e-4,2020-12-11
18608,South East,B,6.043364841074932e-4,2020-12-12
18609,South East,B,6.09505870849552e-4,2020-12-13
18610,South East,B,6.142206403714267e-4,2020-12-14
18611,South East,B,6.184772201425926e-4,2020-12-15
18612,South East,B,6.222721253022408e-4,2020-12-16
18613,South East,B,6.256018701700977e-4,2020-12-17
18614,South East,B,6.28466719887021e-4,2020-12-18
18615,South East,B,6.30882391061654e-4,2020-12-19
18616,South East,B,6.32868969585735e-4,2020-12-20
18617,South East,B,6.344469412249928e-4,2020-12-21
18618,South East,B,6.356369816209192e-4,2020-12-22
18619,South East,B,6.364597701978901e-4,2020-12-23
18620,South East,B,6.369358276279152e-4,2020-12-24
18621,South East,B,6.370853760504959e-4,2020-12-25
18622,South East,B,6.369282208940231e-4,2020-12-26
18623,South East,B,6.364836528904023e-4,2020-12-27
18624,South East,B,6.357703687063521e-4,2020-12-28
18625,South East,B,6.348064085154327e-4,2020-12-29
18626,South East,B,6.336091088000226e-4,2020-12-30
18627,South East,B,6.321950686820077e-4,2020-12-31
18628,South East,B,6.305801281321237e-4,2021-01-01
18629,South East,B,6.287793564848718e-4,2021-01-02
18630,South East,B,6.268070497843796e-4,2021-01-03
18631,South East,B,6.246767355977236e-4,2021-01-04
18632,South East,B,6.224011840506636e-4,2021-01-05
18633,South East,B,6.199924239614569e-4,2021-01-06
18634,South East,B,6.174617630689687e-4,2021-01-07
18635,South East,B,6.148198114668014e-4,2021-01-08
18636,South East,B,6.120765074660195e-4,2021-01-09
18637,South East,B,6.092411452120692e-4,2021-01-10
18638,South East,B,6.063224034762391e-4,2021-01-11
18639,South East,B,6.033283751303018e-4,2021-01-12
18640,South East,B,6.00266596888778e-4,2021-01-13
18641,South East,B,5.97144078976495e-4,2021-01-14
18642,South East,B,5.939673344378399e-4,2021-01-15
18643,South East,B,5.907424078615437e-4,2021-01-16
18644,South East,B,5.874749033397621e-4,2021-01-17
18645,South East,B,5.841700115231599e-4,2021-01-18
18646,South East,B,5.808325356675392e-4,2021-01-19
18647,South East,B,5.774669165986391e-4,2021-01-20
18648,South East,B,5.740772565458219e-4,2021-01-21
18649,South East,B,5.706673418171736e-4,2021-01-22
18650,South East,B,5.672406643057467e-4,2021-01-23
18651,South East,B,5.638004418312227e-4,2021-01-24
18652,South East,B,5.603496373322219e-4,2021-01-25
18653,South East,B,5.568909769339053e-4,2021-01-26
18654,South East,B,5.534269669231054e-4,2021-01-27
18655,South East,B,5.499599096676395e-4,2021-01-28
18656,South East,B,5.464919185210697e-4,2021-01-29
18657,South East,B,5.430249317570822e-4,2021-01-30
18658,South East,B,5.39560725578438e-4,2021-01-31
18659,South East,B,5.361009262472014e-4,2021-02-01
18660,South East,B,5.326470213830402e-4,2021-02-02
18661,South East,B,5.292003704751752e-4,2021-02-03
18662,South East,B,5.257622146542897e-4,2021-02-04
18663,South East,B,5.223336857679316e-4,2021-02-05
18664,South East,B,5.18915814802755e-4,2021-02-06
18665,South East,B,5.155095396948278e-4,2021-02-07
18666,South East,B,5.121157125675402e-4,2021-02-08
18667,South East,B,5.087351064352702e-4,2021-02-09
18668,South East,B,5.053684214082351e-4,2021-02-10
18669,South East,B,5.020162904330152e-4,2021-02-11
18670,South East,B,4.986792846009613e-4,2021-02-12
18671,South East,B,4.953579180544755e-4,2021-02-13
18672,South East,B,4.920526525202656e-4,2021-02-14
18673,South East,B,4.887639014959664e-4,2021-02-15
18297,London,B,0.5215893927113797,2020-02-05
18298,London,B,0.5095717315391032,2020-02-06
18299,London,B,0.4974740917527252,2020-02-07
18300,London,B,0.4853109763399918,2020-02-08
18301,London,B,0.47309738340161916,2020-02-09
18302,London,B,0.4608487377217079,2020-02-10
18303,London,B,0.4485808167191598,2020-02-11
18304,London,B,0.43630967145553196,2020-02-12
18305,London,B,0.4240515434778462,2020-02-13
18306,London,B,0.41182277836626224,2020-02-14
18307,London,B,0.39963973693342486,2020-02-15
18308,London,B,0.3875187050822505,2020-02-16
18309,London,B,0.3754758033698218,2020-02-17
18310,London,B,0.363526897345465,2020-02-18
18311,London,B,0.3516875097300202,2020-02-19
18312,London,B,0.3399727354805451,2020-02-20
18313,London,B,0.32839716074063,2020-02-21
18314,London,B,0.3169747866121815,2020-02-22
18315,London,B,0.3057189586016874,2020-02-23
18316,London,B,0.2946423024948269,2020-02-24
18317,London,B,0.2837566673005766,2020-02-25
18318,London,B,0.27307307578276774,2020-02-26
18319,London,B,0.2626016829666939,2020-02-27
18320,London,B,0.25235174287430373,2020-02-28
18321,London,B,0.24233158360715606,2020-02-29
18322,London,B,0.23254859076496923,2020-03-01
18323,London,B,0.22300919906228941,2020-03-02
18324,London,B,0.21371889188926305,2020-03-03
18325,London,B,0.20468220845698984,2020-03-04
18326,London,B,0.19590275807530055,2020-03-05
18327,London,B,0.1873832410323685,2020-03-06
18328,London,B,0.1791254754821452,2020-03-07
18329,London,B,0.17113042969756945,2020-03-08
18330,London,B,0.16339825901469196,2020-03-09
18331,London,B,0.1559283467747781,2020-03-10
18332,London,B,0.1487193485672116,2020-03-11
18333,London,B,0.14176923908445943,2020-03-12
18334,London,B,0.1350753609200816,2020-03-13
18335,London,B,0.1286344746702521,2020-03-14
18336,London,B,0.12244280973686765,2020-03-15
18337,London,B,0.11649611527442237,2020-03-16
18338,London,B,0.11078971077178668,2020-03-17
18339,London,B,0.105318535812317,2020-03-18
18340,London,B,0.10007719860989213,2020-03-19
18341,London,B,0.09506002297322136,2020-03-20
18342,London,B,0.09026109340496116,2020-03-21
18343,London,B,0.08567429809482038,2020-03-22
18344,London,B,0.08129336961612238,2020-03-23
18345,London,B,0.07711192318258016,2020-03-24
18346,London,B,0.07312349236583375,2020-03-25
18347,London,B,0.0693215622142702,2020-03-26
18348,London,B,0.06569959974957315,2020-03-27
18349,London,B,0.062251081849252814,2020-03-28
18350,London,B,0.058969520551100746,2020-03-29
18351,London,B,0.05584848583918435,2020-03-30
18352,London,B,0.0528816259908173,2020-03-31
18353,London,B,0.05006268558012713,2020-04-01
18354,London,B,0.04738552124664842,2020-04-02
18355,London,B,0.04484411534707603,2020-04-03
18356,London,B,0.04243258761522856,2020-04-04
18357,London,B,0.04014520495967882,2020-04-05
18358,London,B,0.03797638953073572,2020-04-06
18359,London,B,0.03592072518877434,2020-04-07
18360,London,B,0.03397296250461064,2020-04-08
18361,London,B,0.03212802241995338,2020-04-09
18362,London,B,0.030380998692189402,2020-04-10
18363,London,B,0.02872715924308755,2020-04-11
18364,London,B,0.027161946525645044,2020-04-12
18365,London,B,0.025680977017424785,2020-04-13
18366,London,B,0.02428003994250374,2020-04-14
18367,London,B,0.022955095317702588,2020-04-15
18368,London,B,0.021702271412220246,2020-04-16
18369,London,B,0.020517861703246175,2020-04-17
18370,London,B,0.019398321403655036,2020-04-18
18371,London,B,0.018340263631570278,2020-04-19
18372,London,B,0.017340455285466686,2020-04-20
18373,London,B,0.016395812682610863,2020-04-21
18374,London,B,0.015503397013045856,2020-04-22
18375,London,B,0.01466040965602867,2020-04-23
18376,London,B,0.01386418740084926,2020-04-24
18377,London,B,0.013112197609295828,2020-04-25
18378,London,B,0.012402033352694153,2020-04-26
18379,London,B,0.011731408552428388,2020-04-27
18380,London,B,0.011098153149147444,2020-04-28
18381,London,B,0.010500208322460252,2020-04-29
18382,London,B,0.009935621779816238,2020-04-30
18383,London,B,0.009402543130441539,2020-05-01
18384,London,B,0.008899219357638741,2020-05-02
18385,London,B,0.008423990400448113,2020-05-03
18386,London,B,0.007975284853591518,2020-05-04
18387,London,B,0.007551615792762683,2020-05-05
18388,London,B,0.007151576730673703,2020-05-06
18389,London,B,0.0067738377078012425,2020-05-07
18390,London,B,0.006417141520482578,2020-05-08
18391,London,B,0.006080300087876817,2020-05-09
18392,London,B,0.005762190958316952,2020-05-10
18393,London,B,0.005461753954720162,2020-05-11
18394,London,B,0.005177987957985423,2020-05-12
18395,London,B,0.004909947826676905,2020-05-13
18396,London,B,0.004656741450758453,2020-05-14
18397,London,B,0.004417526936698936,2020-05-15
18398,London,B,0.004191509920899737,2020-05-16
18399,London,B,0.003977941008098181,2020-05-17
18400,London,B,0.0037761133311633387,2020-05-18
18401,London,B,0.0035853602285193372,2020-05-19
18402,London,B,0.003405053035296524,2020-05-20
18403,London,B,0.0032345989842194334,2020-05-21
18404,London,B,0.0030734392121848464,2020-05-22
18405,London,B,0.0029210468684597304,2020-05-23
18406,London,B,0.0027769253204327675,2020-05-24
18407,London,B,0.0026406064528803606,2020-05-25
18408,London,B,0.0025116490567553924,2020-05-26
18409,London,B,0.0023896373035706925,2020-05-27
18410,London,B,0.0022741793015272995,2020-05-28
18411,London,B,0.00216490572962693,2020-05-29
18412,London,B,0.0020614685461064182,2020-05-30
18413,London,B,0.001963539767638061,2020-05-31
18414,London,B,0.0018708103158509774,2020-06-01
18415,London,B,0.0017829889278442382,2020-06-02
18416,London,B,0.001699801127480792,2020-06-03
18417,London,B,0.0016209882543711319,2020-06-04
18418,London,B,0.001546306547576254,2020-06-05
18419,London,B,0.001475526281179882,2020-06-06
18420,London,B,0.001408430948999629,2020-06-07
18421,London,B,0.0013448164958246175,2020-06-08
18422,London,B,0.001284490592683471,2020-06-09
18423,London,B,0.0012272719537601926,2020-06-10
18424,London,B,0.0011729896926863746,2020-06-11
18425,London,B,0.0011214827160464338,2020-06-12
18426,London,B,0.0010725991520370809,2020-06-13
18427,London,B,0.001026195812323887,2020-06-14
18428,London,B,9.821376852357023e-4,2020-06-15
18429,London,B,9.402974585319381e-4,2020-06-16
18430,London,B,9.005550700687963e-4,2020-06-17
18431,London,B,8.627972847773676e-4,2020-06-18
18432,London,B,8.269172964504469e-4,2020-06-19
18433,London,B,7.928143529146285e-4,2020-06-20
18434,London,B,7.603934032408963e-4,2020-06-21
18435,London,B,7.29564765719953e-4,2020-06-22
18436,London,B,7.002438153980572e-4,2020-06-23
18437,London,B,6.723506900357122e-4,2020-06-24
18438,London,B,6.458100134144719e-4,2020-06-25
18439,London,B,6.205506349773578e-4,2020-06-26
18440,London,B,5.965053848453634e-4,2020-06-27
18441,London,B,5.736108433067148e-4,2020-06-28
18442,London,B,5.518071239269007e-4,2020-06-29
18443,London,B,5.310376694762497e-4,2020-06-30
18444,London,B,5.112490599178983e-4,2020-07-01
18445,London,B,4.923908317427658e-4,2020-07-02
18446,London,B,4.744153079793854e-4,2020-07-03
18447,London,B,4.5727743824560476e-4,2020-07-04
18448,London,B,4.4093464824609854e-4,2020-07-05
18449,London,B,4.253466981544872e-4,2020-07-06
18450,London,B,4.104755493519042e-4,2020-07-07
18451,London,B,3.962852390249191e-4,2020-07-08
18452,London,B,3.8274176215505464e-4,2020-07-09
18453,London,B,3.6981296045992607e-4,2020-07-10
18454,London,B,3.574684178720436e-4,2020-07-11
18455,London,B,3.456793621660023e-4,2020-07-12
18456,London,B,3.344185723679515e-4,2020-07-13
18457,London,B,3.2366029160310405e-4,2020-07-14
18458,London,B,3.133801450576222e-4,2020-07-15
18459,London,B,3.035550627506166e-4,2020-07-16
18460,London,B,2.941632068302209e-4,2020-07-17
18461,London,B,2.8518390312490033e-4,2020-07-18
18462,London,B,2.765975766973341e-4,2020-07-19
18463,London,B,2.6838569116337404e-4,2020-07-20
18464,London,B,2.6053069155296043e-4,2020-07-21
18465,London,B,2.530159505032798e-4,2020-07-22
18466,London,B,2.458257175871662e-4,2020-07-23
18467,London,B,2.3894507159163316e-4,2020-07-24
18468,London,B,2.323598755726167e-4,2020-07-25
18469,London,B,2.2605673452259157e-4,2020-07-26
18470,London,B,2.2002295549759446e-4,2020-07-27
18471,London,B,2.142465100595165e-4,2020-07-28
18472,London,B,2.087159988983186e-4,2020-07-29
18473,London,B,2.034206185070339e-4,2020-07-30
18474,London,B,1.983501297901997e-4,2020-07-31
18475,London,B,1.9349482849367116e-4,2020-08-01
18476,London,B,1.8884551735059608e-4,2020-08-02
18477,London,B,1.8439347984482545e-4,2020-08-03
18478,London,B,1.8013045549911664e-4,2020-08-04
